Gamma,Formation Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ
100,2010-04-12,1.3890820776624696e-09,0.09575283608944551,0.0032200837511074517,1.9861091485249384e-10,3.637719262976014e-10,0.7318017889315757,1.8064884535696932e-10,0.004797198147148926,0.08401136063191005,0.05474411807666262,0.02567261094882843,1.2912075496334287e-09
100,2010-05-03,3.9672137277715215e-10,0.09273153946495999,0.005560559163873436,5.446393126947869e-11,1.0082466269152605e-10,0.7307419531374466,5.007612503286873e-11,0.006268364773556813,0.08389704901951746,0.055198289987499795,0.02560224344845661,4.026032040877049e-10
100,2010-06-01,1.0428340644354404e-10,0.09074197648433142,0.0069325667527372495,1.4473037554768425e-11,3.078799748724533e-11,0.730005946620138,1.2643433092435379e-11,0.010633715154426241,0.08131205913550317,0.05687908201346735,0.02349465352670148,1.5050718225084694e-10
100,2010-07-01,6.431578170121113e-09,0.08589522548640154,0.011244060779885793,8.130780495345605e-10,1.80375036014776e-09,0.7276024598466665,6.446083180976251e-10,0.013361530032012282,0.08226658392005497,0.05825003580905603,0.02138007879932176,1.5633586392527108e-08
100,2010-08-02,5.491795726852062e-09,0.0801765099179417,0.01592322321164731,7.87346448730245e-10,1.5897740866142778e-09,0.7278315363540551,5.46271858577006e-10,0.012597060920364183,0.08697715993822228,0.05595475090863842,0.02053973934516005,1.0988782733406531e-08
100,2010-09-01,4.126360616069375e-09,0.08259691908361197,0.014381829448095547,5.559991802212833e-10,1.0766792089119825e-09,0.7251133902645852,4.014385847710434e-10,0.015360320524606206,0.08346546316651919,0.05697171343603654,0.02211034935172911,8.564338614870451e-09
100,2010-10-01,1.0544319711162957e-10,0.08204494930699181,0.01605981036220652,1.5245525724218777e-11,2.6057791381375547e-11,0.7299473989834748,1.076541373961008e-11,0.008899217424899464,0.08668748404852646,0.053206586989335364,0.02315455260792264,1.1913098564888245e-10
100,2010-11-01,3.8655568206118565e-10,0.0864359925346013,0.012061371492559505,5.395878600133781e-11,8.11947807998916e-11,0.7318248758281479,3.845545530493072e-11,0.005832118053020061,0.09038514658438107,0.05212523297959136,0.021335261534879784,4.326542285094942e-10
100,2010-12-01,3.877952006983058e-10,0.09066063185772869,0.0075378273018123325,6.001632837995461e-11,7.943004262972853e-11,0.7289359668386322,4.764677282509008e-11,0.005710055099459336,0.09472220718204086,0.05249094637748242,0.019942364356585338,4.1137050225511185e-10
100,2011-01-03,2.873827028896461e-10,0.08955205016037364,0.006403451425493245,4.5012594793549516e-11,5.155296977018832e-11,0.7231442317770123,3.3785327435465005e-11,0.006732560514219336,0.1004324140350112,0.051416858096356724,0.022318433320288027,2.5351212118649647e-10
100,2011-02-01,3.4124953278697953e-10,0.09807788131641176,9.573684404650094e-08,6.430804986866429e-11,6.624117625387373e-11,0.7269380745557117,5.1630878043620274e-11,0.0027485233113124638,0.09909815628401684,0.04493258054521921,0.02820468743906142,2.8799287826939983e-10
100,2011-03-01,1.5754859250589092e-10,0.10194228758927493,2.3368178396170444e-09,3.64987864395906e-11,3.3560218916513664e-11,0.7234489509666838,3.3158615087039544e-11,0.008041585744842213,0.09677985754296543,0.04776514593161701,0.022022169517898205,1.0913428869145577e-10
100,2011-04-01,1.0916727206096968e-10,0.09959247806036647,1.7305987727383753e-09,2.2812907949281464e-11,2.2135739807369717e-11,0.7222378530258082,2.095511089211249e-11,0.009883486125156722,0.09740442964396447,0.049867135205326554,0.0210146159693952,6.43124615810467e-11
100,2011-05-02,1.352671379451405e-10,0.09730872147711703,3.590719894033342e-09,2.6906747532188794e-11,2.5144234205065103e-11,0.7193115891164489,2.3784525741934344e-11,0.011073683002208234,0.09637178210337859,0.05645455383193401,0.01947966659013463,7.695614828619933e-11
100,2011-06-01,7.182185212271164e-11,0.09620122777088388,1.2196943873216993e-09,1.2969135863815306e-11,1.2237680836796236e-11,0.7166061533867017,1.109098517955009e-11,0.0162956634455113,0.09752269799672293,0.05960327433819813,0.013770981686593239,4.7574825114816156e-11
100,2011-07-01,5.9431918215265e-11,0.09795215719531392,8.449249878503944e-10,1.2001294559469751e-11,1.0649996675844466e-11,0.7122050651404745,9.448963720420432e-12,0.017419789876210887,0.09863303935283337,0.06386165340415623,0.00992829405796702,3.6586770664861936e-11
100,2011-08-01,1.3430803022153954e-09,0.09418334506163382,4.700374758175907e-09,3.109721299252638e-10,2.800371209090383e-10,0.7109136681676266,2.509347667171179e-10,0.01863936049681559,0.09644964291461029,0.06441849246332078,0.015395483294198207,7.163957022968175e-10
100,2011-09-01,3.5509702008136565e-09,0.09119640094885562,6.144705287172746e-09,8.801261286884163e-10,8.016979537847454e-10,0.7128413091765733,6.107852648461561e-10,0.011182178740588106,0.10080683177775406,0.06398251895699049,0.01999074705955412,1.3513996635460106e-09
100,2011-10-03,2.9256573460754103e-10,0.09643623425462254,4.362530914904117e-10,9.341886065206188e-11,7.855768603333188e-11,0.6921434189951087,1.1458357824503038e-10,0.0457107637381812,0.09332540382943876,0.05409115509676489,0.018293022956397238,1.1410769305837556e-10
100,2011-11-01,1.6265073901835296e-09,0.08246528633388493,2.816040337833055e-10,2.7773031398513763e-10,2.3227728329949642e-10,0.5374144930817119,5.002552316906372e-11,0.16615564289307044,0.14548920814510558,0.05547720124928895,0.012998165725157673,1.0363611968046536e-10
100,2011-12-01,2.001084878424816e-09,0.08982072086920152,2.0990674961686075e-10,2.427243802399787e-10,2.2567653234332734e-10,0.5828848467737744,3.771874872424295e-11,0.09550856007445903,0.15706464592067834,0.055133114287694414,0.01958810926586738,9.121372698583718e-11
100,2012-01-03,1.1854358304926024e-08,0.08162797561384962,1.0853750644457074e-09,9.650050002116702e-10,7.89627259702254e-10,0.5846260572871482,1.990568366481848e-10,0.0825393925218447,0.18441424711839358,0.05318869520182993,0.013603616950190165,4.1332139838089653e-10
100,2012-02-01,2.2910542187819007e-08,0.08281815810806828,1.1089365183645176e-09,9.844339377342938e-10,1.0112084981264492e-09,0.5616714966513506,2.0524743540856559e-10,0.11020610711360429,0.18430694509334294,0.03930405333635624,0.021693213045237077,4.3167206301981886e-10
100,2012-03-01,1.7481666441304516e-09,0.08111426329053607,3.009063354251014e-11,2.430820103877475e-11,2.2807100826448806e-11,0.5259382739892655,5.9288959178534996e-12,0.15002983882201745,0.19130218837675,0.03468854687545919,0.016926886802009468,1.2660666642356974e-11
100,2012-04-02,0.007761285829067718,0.07724033778029586,3.2181523919939895e-10,1.9358571977602884e-10,1.504948575084691e-10,0.5123996513314218,5.2512570145898063e-11,0.13457336407428677,0.23025019684736586,0.037775150596068195,1.2573986303398488e-08,2.490990358178692e-10
100,2012-05-01,0.038122781758551584,0.05164413170565101,1.0439497917795325e-10,5.1624938825269534e-11,4.41806368805723e-11,0.5262184331154387,1.6101243977839297e-11,0.11704585652994594,0.23384095257175308,0.032804209477092755,0.0003236345256702582,9.959472347692602e-11
100,2012-06-01,0.06552831364579784,0.030887516552596913,3.635366668554888e-11,1.8217313507684866e-11,1.7014021512765603e-11,0.5715180876703158,1.3451062699717006e-11,0.07414199258383229,0.2373262531012813,0.02059783493340326,1.3482259535302073e-09,7.95104695806662e-11
100,2012-07-02,0.0946271695744779,0.014589961111132518,9.512012798912946e-11,5.862620461279866e-11,4.927893021689385e-11,0.6096759016337076,4.226414954373352e-11,0.03413498943634306,0.22647678485454567,0.020495191696401526,1.2610103458422137e-09,1.8709211624495494e-10
100,2012-08-01,0.09297009224882852,0.010095932125498863,4.745468588314767e-11,3.171796579681894e-11,2.5277398569579457e-11,0.6115180540355825,2.477412291752127e-11,0.03348493630141754,0.23293651521146788,0.01899435288989417,1.1692552377490601e-07,1.3256251172050274e-10
100,2012-09-04,0.05779693456231313,0.029936222565097613,7.307198596803652e-11,4.3189169214292247e-11,3.436643828716368e-11,0.6114729706388742,2.7194807359870623e-11,0.022016294627727084,0.25610722070421255,0.012953784484377399,0.009716572124246103,1.1532944167195913e-10
100,2012-10-01,0.06952333446719026,0.018148043192240393,2.4754519498939364e-09,1.4929119590366692e-09,1.1937537107438255e-09,0.6015299861863898,1.2103973624520726e-09,0.03637852100093816,0.24910322169473076,0.014058729916728413,0.01125815452647117,2.642795999514111e-09
100,2012-11-01,0.08411291674271801,3.208974976455864e-05,7.93298761597485e-10,4.520805736749159e-10,3.61108445442266e-10,0.5541068849525383,3.9511286343559165e-10,0.09064289328343333,0.2518451690031004,0.015112191864476227,0.00414785166469879,7.376696712268103e-10
100,2012-12-03,0.07998174625448196,7.567432333753677e-08,6.798047068371944e-11,4.004654670011197e-11,3.12300150190805e-11,0.5718262664948784,3.499136184899464e-11,0.07649585501558785,0.25353963887831005,0.003876474029736709,0.014279943420479101,5.7954147342977575e-11
100,2013-01-02,0.08980667082286324,6.062485873329853e-08,3.9672097726657934e-09,2.727786024545449e-09,1.9506159649750367e-09,0.5824369878370594,1.8849569042624343e-09,0.07210894573045341,0.23624851200198027,0.009445203455164758,0.009953605517791729,3.4792597591124662e-09
100,2013-02-01,0.09598414736037415,8.265365765843494e-10,4.8460470521223144e-11,3.4867275676328035e-11,2.4427795821197228e-11,0.5890241076092013,2.2872808372355285e-11,0.059390883171526083,0.23215310609603892,0.00793251416354927,0.015515240598773595,4.337184121289587e-11
100,2013-03-01,0.09610807462558307,4.4215602403289613e-10,6.28317987048336e-11,5.0370902107155284e-11,3.325924570074735e-11,0.5815866134786221,2.970518757638765e-11,0.06868422512471516,0.23479638375768142,0.00580012097923502,0.0130245813558528,5.998726101146394e-11
100,2013-04-01,0.09839489496822089,2.2590188357357887e-10,5.470914987527781e-11,4.2013237138372104e-11,2.6749147026931036e-11,0.6002903361344436,2.3874956819051442e-11,0.045937344225898465,0.23251220199206432,0.007536061306638388,0.015329160952367476,4.71183310221218e-11
100,2013-05-01,0.09376808604878588,8.926544538778877e-09,1.7819727949140979e-09,1.853542723801474e-09,1.0314901363050946e-09,0.5983450062641926,9.333953983714024e-10,0.05164587760077939,0.24368072963842843,3.9502033376503517e-07,0.012559889265019242,1.6355149692860303e-09
100,2013-06-03,0.09728229089434876,2.3371917665210095e-08,2.2075173466434407e-09,1.8595985423682003e-09,1.0455728561215973e-09,0.5714064292602162,8.662447651599732e-10,0.06125794159970074,0.2525022697586592,8.540959300645296e-09,0.01755102891937589,1.6758888847093045e-09
100,2013-07-01,0.11129856536745188,2.1239730725401173e-09,1.2328936205884196e-10,9.387282537620257e-11,4.965842978144078e-11,0.6221169080735695,4.3602846129634936e-11,0.0016960538480422765,0.24598159389807153,3.3288321793993384e-10,0.018906875966579927,7.900528659646912e-11
100,2013-08-01,0.12603989193093715,2.355367193149796e-09,8.752922048869652e-11,6.054234432050906e-11,3.057229554091586e-11,0.624519770017668,2.3239939155225637e-11,0.0071985191253123625,0.21987165674826728,3.3241528704606993e-10,0.022370159240207854,4.794108195300924e-11
100,2013-09-03,0.12038946647154355,3.619738050891566e-08,3.9001728397900044e-10,3.009405404188995e-10,1.4204269578633693e-10,0.6268509890967588,1.120441488326041e-10,8.774551674719681e-05,0.22192547452873032,1.2420660291911366e-09,0.03074628581059613,1.9113272172546056e-10
100,2013-10-01,0.1306343309424854,2.2167226268632468e-08,3.0667390605113486e-10,2.315340976640092e-10,1.0157760042844662e-10,0.6354877225358178,8.067004130698934e-11,5.869973554428988e-08,0.21076328474674635,5.434510038402703e-10,0.02311457951217387,1.3190818404484867e-10
100,2013-11-01,0.12907212220786085,6.274336367136496e-10,4.846899840068027e-11,3.9772702649019574e-11,1.7078402367165944e-11,0.6371826607615675,1.2721201244195765e-11,6.139781785698265e-08,0.20909124429626932,8.376647641920943e-11,0.024653910486268242,2.0974825230936936e-11
100,2013-12-02,0.13645107132274265,5.165368461593523e-10,3.06994497225916e-11,2.596986008941337e-11,1.0605554263731124e-11,0.6420131966654568,8.035428864190375e-12,3.313305046787319e-08,0.19580999281307912,4.713652226034258e-11,0.02572570541400724,1.2680232287502246e-11
100,2014-01-02,0.14708787027484452,1.2655433817002374e-09,4.258452943485354e-11,3.9406226979638745e-11,1.5155971932549467e-11,0.6599005581286831,1.171352665371966e-11,2.6972999040175676e-07,0.17059284256858373,5.064823793515098e-11,0.022418457855212914,1.7633462364951934e-11
100,2014-02-03,0.14680433024356104,6.122225251894935e-09,1.51803824114554e-10,1.3468303179502998e-10,5.224203474439914e-11,0.6687370529073331,4.132589373546223e-11,2.480848262521952e-07,0.17183010299262041,2.077816584129179e-10,0.012628258999850697,6.174668126089005e-11
100,2014-03-03,0.1554905326732935,1.3211479783725925e-09,4.357467119122969e-11,4.2475750523546424e-11,1.5633662734437093e-11,0.6754258881764021,1.273451982742363e-11,4.736153193222218e-08,0.15838840023676828,5.5403651352307013e-11,0.010695130042146247,1.8887617687750625e-11
100,2014-04-01,0.1532736228022216,7.490680563905697e-10,6.673324521772278e-11,8.124196971280577e-11,2.563649566430056e-11,0.6682776637121278,2.3159959454779813e-11,0.00767658071959747,0.15835033227743828,8.429001911955398e-11,0.012421799428582486,2.990264615283911e-11
100,2014-05-01,0.155233414423666,2.0790851673585484e-10,1.9188763160884184e-11,2.5165143619378176e-11,8.017621145861347e-12,0.6765723659925732,9.45863788401809e-12,1.428626675229813e-07,0.1598280173346463,2.4098751821385743e-11,0.008366059083964334,8.645092426502508e-12
100,2014-06-02,0.15964267019743208,1.4147791493524579e-09,6.875875034327686e-11,9.65871235803822e-11,3.024920780019223e-11,0.6753532413698715,4.5193628719502165e-11,1.8846231946289094e-07,0.15442179174380982,9.36760604094149e-11,0.010582106446671666,3.06516297942978e-11
100,2014-07-01,0.15843981346617542,7.156882059121038e-10,2.881214420771872e-11,3.171388220148111e-11,1.0917397118524885e-11,0.6761778678377874,1.515342220051102e-11,3.984200983403523e-08,0.15636823572965425,3.870674829448167e-11,0.009014042272183536,1.1197842635292875e-11
100,2014-08-01,0.1750280609380094,1.2157716535780231e-08,1.029851419595447e-10,1.2481055098122876e-10,4.601474024932966e-11,0.6877088842134081,7.3910069108688e-11,4.726595586643493e-07,0.13685948991020763,1.3337742952396685e-10,0.00040307959473875784,4.52628819431468e-11
100,2014-09-02,0.17266479439371585,0.010964035258698015,6.584416474947625e-11,5.699251883134999e-11,2.842553638231699e-11,0.6257608710289326,7.25396450459231e-11,0.030113755810539287,0.16049654247914308,4.5491399744492255e-11,7.25719131782892e-10,3.3958823390594185e-11
100,2014-10-01,0.18554234223387248,3.287657581140701e-08,1.2991025663168628e-10,1.2487211102099101e-10,6.257743153546426e-11,0.626976311382124,1.1049503750747331e-10,4.750618048979641e-08,0.1874812621033053,1.097809531555641e-10,3.284946981762876e-09,7.535922573596717e-11
100,2014-11-03,0.17583629453533042,1.945993641988028e-05,7.021859336159152e-10,3.9245749490127973e-10,1.7823228263858002e-10,0.6176082822322653,2.5691875308230956e-10,3.539722664188965e-08,0.20653591753283146,2.6405296182963287e-10,8.300198176313149e-09,2.7188065606843985e-10
100,2014-12-01,0.1543819216628812,0.02249045997263726,1.6182317925596414e-10,8.507842863651365e-11,3.543591595734563e-11,0.5605707977283813,5.0847609880638866e-11,0.02838757716197609,0.23416924273851228,4.525563200668076e-11,2.945247902664336e-10,6.26466541936376e-11
100,2015-01-02,0.18599429559934838,0.011770801541105146,4.401880899599052e-09,2.082742676830678e-09,9.769042039689926e-10,0.5581846138055261,1.6989910764107947e-09,0.05988129148912044,0.18416897685307523,1.9254649941413742e-09,8.059373657778602e-09,1.5664672551192269e-09
100,2015-02-02,0.18422414514657848,0.000687972737389496,2.7689257250284833e-09,1.4238757481078158e-09,5.534011430370149e-10,0.5964861501066406,1.0855013251520185e-09,0.012675804289797728,0.20592591662116252,1.0359079816794137e-09,3.1154839200295376e-09,1.1153354439755443e-09
100,2015-03-02,0.18225615118309485,0.00010273907176824515,1.8935703880442857e-09,6.404419530965039e-10,2.384277140369325e-10,0.5969506959901497,4.4195207084442674e-10,1.2935480713663687e-07,0.22069027899138097,4.270818662457951e-10,1.3296343259274138e-09,4.3769093186532115e-10
100,2015-04-01,0.15256475996272478,0.002651957910602518,2.2024659048337178e-10,5.254930387942255e-11,1.9848344629028733e-11,0.5850669782610161,2.0965538815549244e-11,9.61341077922567e-09,0.2597162938227282,2.641402175138928e-11,6.087110115738529e-11,2.8622581707942858e-11
100,2015-05-01,0.15186673801004982,0.008450060849125642,1.1914433056482043e-09,4.999309053987165e-10,1.6783586417469794e-10,0.5797873135073645,1.3614035722028544e-10,1.2255776064904237e-07,0.2598957618990342,2.3285509942914823e-10,7.542948693867902e-10,1.941648538067245e-10
100,2015-06-01,0.11591001116805354,0.02976115287770334,3.6076121989821187e-10,1.2440375466013727e-10,3.7183053330038485e-11,0.5385231113002994,2.4202482674906106e-11,2.44590903420234e-08,0.3158056993034388,6.553933932710538e-11,2.3655502158513066e-10,4.2769768494672514e-11
100,2015-07-01,0.1405213006172268,0.021733680550765404,8.16584640301803e-10,1.229540436588528e-10,4.093790643812068e-11,0.5390439653171348,1.8306517598241187e-11,8.654558930687705e-09,0.2987010420237429,7.558472214950383e-11,1.7203500684274582e-09,4.1853091999713774e-11
